,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
509,"Tompkins, E.L., M.C. Lemos, and E. Boyd, 2008: A less disastrous disaster: managing response to climate-driven hazards in the Cayman Islands and NE Brazil. Global Environmental Change, 18(4), 736-745.",https://doi.org/10.1016/j.gloenvcha.2008.07.010,https://linkinghub.elsevier.com/retrieve/pii/S0959378008000599,10.1016/j.gloenvcha.2008.07.010,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
510,"Trostle, R., D. Marti, S. Rosen, and P. Wescott, 2011: Why Have Food Commodity Prices Risen Again? WRS-1103 Economic Research Service/USDA, United States Department of Agriculture (USDA), Washington, DC, USA, 29 pp.",,,,,,,
511,"Tschakert, P., 2007: Views from the vulnerable: understanding climatic and other stressors in the Sahel. Global Environmental Change, 17(3-4), 381-396.",https://doi.org/10.1016/j.gloenvcha.2006.11.008,https://linkinghub.elsevier.com/retrieve/pii/S0959378006000938,10.1016/j.gloenvcha.2006.11.008,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
512,"Tschakert, P., R. Tutu, and A. Alcaro, 2011: Embodied experiences of environmental and climatic changes in landscapes of everyday life in Ghana. Emotion, Space and Society, May 2013, 7, 13-25.",https://doi.org/10.1016/j.emospa.2011.11.001,https://linkinghub.elsevier.com/retrieve/pii/S1755458611000855,10.1016/j.emospa.2011.11.001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
513,"Tubiello, F., J. Schmidhuber, M. Howden, P.G. Neofotis, S. Park, E. Fernandes, and D. Thapa, 2008: Climate Change Response Strategies for Agriculture: Challenges and Opportunities for the 21st Century. Agriculture and Rural Development Discussion Paper No. 42, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 75 pp.",,,,,,,
514,"UN ECLAC, 2005: Grenada: A Gender Impact Assessment of Hurricane Ivan - Making the Invisible Visible. LIMITED LC/CAR/L.48, Economic Commission for Latin America and the Caribbean (UN ECLAC), United Nations Development Fund for Women (UNIFEM) and United Nations Development Programme (UNDP), UN ECLAC, Santiago, Chile, 53 pp.",,,,,,,
515,"UN-REDD, 2011: The Business Case for Mainstreaming Gender in REDD+. The United Nations Collaborative Programme on Reducing Emissions from Deforestation and Forest Degradation in Developing Countries (UN-REDD), Geneva, Switzerland, 41 pp.",,,,,,,
516,"UN, 2012a: United Nations Conference on Sustainable Development Outcome Document: The Future We Want. United Nations, New York, NY, USA, 49 pp., www.uncsd2012.org/content/documents/727The%20Future%20We%20Want",,,,,,,
517,"UN, 2012b: Realizing the Future We Want for All. Report to the Secretary General, UN System Task Team, co-chaired by the United Nations Department of Economic and Social Affairs (UN DESA) and the United Nations Development Programme (UNDP), New York, NY, USA, 52 pp.",,,,,,,
518,"UNCCD, 2011: Desertification: A Visual Synthesis. United Nations Convention to Combat Desertification (UNCCD), Bonn, Germany, 50 pp.",,,,,,,
519,"Unchecked. Natural Resources Defense Council, New York, NY, USA, 33 pp.",,,,,,,
520,"UNDP, 1990: Human Development Report 1990: Concept and Measurement of Human Development. United Nations Development Program (UNDP), Oxford University Press, Oxford, UK and New York, NY, USA, 189 pp.",,,,,,,
521,"UNDP, 1994: Human Development Report 1994: New Dimensions of Human Security. United Nations Development Program (UNDP), Oxford University Press, Oxford, UK and New York, NY, USA, 226 pp.",,,,,,,
522,"UNDP, 2007: Human Development Report 2007/8. Fighting Climate Change: Human Solidarity in a Divided World. United Nations Development Programme (UNDP), Palgrave Macmillan, Houndmills, Basingstoke, Hampshire, UK and New York, NY, USA, 384 pp.",,,,,,,
523,"UNDP, 2011a: Towards an 'Energy Plus' Approach for the Poor: A Review of Good Practices and Lessons Learned. United Nations Development Programme (UNDP) Asia-Pacific Regional Centre, KEEN Publishing Co. Ltd., Bangkok, Thailand, 107 pp.",,,,,,,
524,"UNDP, 2011b: Human Development Report 2011. Sustainability and Equity: A Better Future for All. United Nations Development Programme (UNDP), Palgrave Macmillan, Houndmills, Basingstoke, Hampshire, UK and New York, NY, USA, 185 pp.",,,,,,,
525,"UNDP, 2011c: An Analysis of the Impact of the Floods on MDGs in Pakistan. United Nations Development Programme (UNDP), New York, NY, USA, 125 pp.",,,,,,,
526,"UNDP, 2012: Triple Wins for Sustainable Development. Case Studies of Sustainable Development in Practice, United Nations Development Programme (UNDP), New York, NY, USA, 67 pp.",,,,,,,
527,"UNECA, 2011: Climate Change and Water Resources of Africa: Challenges, Opportunities and Impacts. Working Paper No. 5, African Climate Policy Centre (ACPC) of the United Nations Economic Commission for Africa (UNECA), UNECA, Addis Abeba, Ethiopia, 26 pp.",,,,,,,
528,"UNFCCC, 2011: Benefits of the Clean Development Mechanism. United Nations Framework Convention on Climate Change (UNFCCC), Bonn, Germany, 47 pp. UNFCCC, 2013: Clean Development Mechanism. United Nations Framework Convention on Climate Change (UNFCCC), Bonn, Germany, cdm.unfccc.int/",,,,,,,
529,"UNFPA, 2009: State of World Population, 2009. Facing a Changing World: Women, Population, and Climate. United Nations Population Fund (UNFPA), New York, NY, USA, 95 pp.",,,,,,,
530,"UNISDR, 2009: 2009 Global Assessment Report on Disaster Risk Reduction: Risk and Poverty in a Changing Climate. United Nations International Strategy for Disaster Reduction (UNISDR), Geneva, Switzerland, 207 pp.",,,,,,,
531,"UNISDR, 2011: 2011 Global Assessment Report on Disaster Risk Reduction: Revealing Risk, Redefining Development. United Nations International Strategy for Disaster Reduction (UNISDR), Geneva, Switzerland, 178 pp.",,,,,,,
532,"UNRISD, 2010: Combating Poverty and Inequality: Structural Change, Social Policy and Politics. United Nations Research Institute for Social Development (UNRISD), UNRISD Publications, Geneva, Switzerland, 360 pp.",,,,,,,
533,"Uppal, A., L. Evans, N. Chitkara, P. Patrawalla, M.A. Mooney, D. Addrizzo-Harris, E. Leibert, J. Reibman, L. Rogers, and K.I. Berger, 2013: In search of the silver lining: the impact of Superstorm Sandy on Bellevue Hospital. Annals of the American Thoracic Society, 10(2), 135-142.",https://doi.org/10.1513/AnnalsATS.201212-116OT,https://www.atsjournals.org/doi/full/10.1513/AnnalsATS.201212-116OT,10.1513/AnnalsATS.201212-116OT,Publisher link; Couldn't analyze abstract,,,
534,"Ürge-Vorsatz, D. and S. Tirado Herrero, 2012: Building synergies between climate change mitigation and energy poverty alleviation. Energy Policy, October 2012, 49, 83-90.",https://doi.org/10.1016/j.enpol.2011.11.093,https://linkinghub.elsevier.com/retrieve/pii/S0301421511009918,10.1016/j.enpol.2011.11.093,Publisher link,,,
535,"Urwin, K. and A. Jordan, 2008: Does public policy support or undermine climate change adaptation? Exploring policy interplay across different scales of governance. Global Environmental Change, 18(1), 180-191.",https://doi.org/10.1016/j.gloenvcha.2007.08.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378007000611,10.1016/j.gloenvcha.2007.08.002,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
536,"Usman, M.T. and C. Reason, 2004: Dry spell frequencies and their variability over southern Africa. Climate Research, 26(3), 199-211.",https://doi.org/10.3354/cr026199,https://www.int-res.com/abstracts/cr/v26/n3/p199-211/,10.3354/cr026199,Publisher link,,,
537,"Valdivia, C., A. Seth, J.L. Gilles, M. García, E. Jiménez, J. Cusicanqui, F. Navia, and E. Yucra, 2010: Adapting to climate change in Andean ecosystems: landscapes, capitals, and perceptions shaping rural livelihood strategies and linking knowledge systems. Annals of the Association of American Geographers, 100(4), 818-834.",https://doi.org/10.1080/00045608.2010.500198,https://www.tandfonline.com/doi/full/10.1080/00045608.2010.500198,10.1080/00045608.2010.500198,Publisher link; Analyzed abstract; Exported the abstract,3,6,4
538,"Van Dam, C., 2011: Indigenous territories and REDD in Latin America: opportunity or threat? Forests, 2(1), 394-414.",https://doi.org/10.3390/f2010394,https://www.mdpi.com/1999-4907/2/1/394,10.3390/f2010394,Publisher link,,,
539,"Van Dijk, T., 2011: Livelihoods, capitals and livelihood trajectories a more sociological conceptualisation. Progress in Development Studies, 11(2), 101-117.",https://doi.org/10.1177/146499341001100202,https://journals.sagepub.com/doi/10.1177/146499341001100202,10.1177/146499341001100202,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
540,"Van Noordwijk, M., 2010: Climate change, biodiversity, livelihoods and sustainagility in Southeast Asia. In: Moving Forward: Southeast Asian Perspectives on Climate Change and Biodiversity [Sajise, P.E., M.V. Ticsay, and J.J.C. Saguiguit (eds.)]. Institute of Southeast Asian Studies (ISEAS) Singapore and the Southeast Asian Regional Center for Graduate Study and Research in Agriculture (SEARCA), Los Baños, Laguna, Philippines, pp. 55-83.",https://doi.org/10.1355/9789812309792-010,https://www.degruyter.com/document/doi/10.1355/9789812309792-010/html,10.1355/9789812309792-010,Publisher link; Couldn't analyze abstract,,,
541,"Verburg, P. and R.E. Hecky, 2009: The physics of the warming of Lake Tanganyika by climate change. Limnology and Oceanography, 54(6 Pt. 2), 2418-2430.",https://doi.org/10.4319/lo.2009.54.6_part_2.2418,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.4319/lo.2009.54.6_part_2.2418,10.4319/lo.2009.54.6_part_2.2418,Publisher link; Couldn't analyze abstract,,,
542,"Von Braun, J. and A. Ahmed, 2008: High Food Prices: The What, Who, and How of Proposed Policy Actions. Policy Brief, International Food Policy Research Institute (IFPRI), Washington, DC, USA, 12 pp.",,,,,,,
543,"Von Braun, J., R.S. Meinzen-Dick, and I.F.P.R. Institute, 2009: ""Land Grabbing"" by Foreign Investors in Developing Countries: Risks and Opportunities. IFPRI Policy Brief No. 13, International Food Policy Research Institute (IFPRI), Washington, DC, USA, 9 pp.",,,,,,,
544,"Wassmann, R., S. Jagadish, K. Sumfleth, H. Pathak, G. Howell, A. Ismail, R. Serraj, E. Redona, R. Singh, and S. Heuer, 2009: Chapter 3: Regional vulnerability of climate change impacts on Asian rice production and scope for adaptation. In: Advances in Agronomy, Vol. 102 [Sparks, D.L. (ed.)]. Elsevier Science and Technology/Academic Press, Waltham, MA, USA, pp. 91-133.",https://doi.org/10.1016/S0065-2113(09)01003-7,https://linkinghub.elsevier.com/retrieve/pii/S0065211309010037,10.1016/S0065-2113(09)01003-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
545,"Weinzettel, J., E.G. Hertwich, G.P. Peters, K. Steen-Olsen, and A. Galli, 2013: Affluence drives the global displacement of land use. Global Environmental Change, 23(2), 433-438.",https://doi.org/10.1016/j.gloenvcha.2012.12.010,https://linkinghub.elsevier.com/retrieve/pii/S0959378012001501,10.1016/j.gloenvcha.2012.12.010,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
546,"Wheeler, D., 2011: Quantifying Vulnerability to Climate Change: Implications for Adaptation Assistance. CGD Working Paper 240, Center for Global Development (CGD), Washington, DC, USA, 49 pp.",https://doi.org/10.2139/ssrn.1824611,http://www.ssrn.com/abstract=1824611,10.2139/ssrn.1824611,Publisher link; Couldn't analyze abstract,,,
547,"Whittenbury, K., 2013: Climate change, women's health, wellbeing and experiences of gender-based violence in Australia. In: Research, Action and Policy: Addressing the Gendered Impacts of Climate Change [Alston, M. and K. Whittenbury (eds.)]. Springer Science, Dordrecht, Netherland, pp. 207-222.",https://doi.org/10.1007/978-94-007-5518-5_15,https://link.springer.com/chapter/10.1007/978-94-007-5518-5_15,10.1007/978-94-007-5518-5_15,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
548,"Williams, M., 2010: Economic Development and the Triple Crisis - Gender Equality Betwixt and Between: The Impact of the Economic, Climate and Food Crises on Women's Empowerment and Wellbeing. Paper prepared for the Ninth Commonwealth Women's Affairs Ministers Meeting,""Gender Issues in Economic Crisis, Recovery and Beyond: Women as Agents of Transformation"", Bridgetown, Barbados, 7-9 June 2010,WAMM(10)(INF)3, Commonwealth Secretariat, London, UK, www.wide-network.ch/pdf/Aktuell_Veranstaltungen/WilliamsPaperGender EqualityandtheTripleCrisis.pdf.",,,,,,,
549,"Willox, A.C., S.L. Harper, J.D. Ford, K. Landman, K. Houle, and V. Edge, 2012: ""From this place and of this place:"" climate change, sense of place, and health in Nunatsiavut, Canada. Social Science & Medicine, 75(3), 538-547.",https://doi.org/10.1016/j.socscimed.2012.03.043,https://linkinghub.elsevier.com/retrieve/pii/S0277953612003255,10.1016/j.socscimed.2012.03.043,Publisher link; Analyzed abstract; Exported the abstract,1,3,1
550,"Wittman, H.K. and C. Caron, 2009: Carbon offsets and inequality: social costs and co-benefits in Guatemala and Sri Lanka. Society and Natural Resources, 22(8), 710-726.",https://doi.org/10.1080/08941920802046858,https://www.tandfonline.com/doi/full/10.1080/08941920802046858,10.1080/08941920802046858,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
551,"Wolf, J., W.N. Adger, I. Lorenzoni, V. Abrahamson, and R. Raine, 2010: Social capital, individual responses to heat waves and climate change adaptation: an empirical study of two UK cities. Global Environmental Change, 20(1), 44-52.",https://doi.org/10.1016/j.gloenvcha.2009.09.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000752,10.1016/j.gloenvcha.2009.09.004,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
552,"World Bank, 2001: The World Development Report, 2000-01: Attacking Poverty. The International Bank for Reconstruction and Development / The World Bank, Oxford University Press, New York, NY, USA, 335 pp.",,,,,,,
553,"World Bank, 2010: World Development Report 2010: Development and Climate Change. The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 417 pp.",,,,,,,
554,"World Bank, 2012a: World Development Report 2012: Gender Equality and Development. The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 426 pp.",,,,,,,
555,"World Bank, 2012b: Turn Down the Heat: Why a 4oCWarmer World Must be Avoided. A Report for the World Bank by the Potsdam Institute for Climate Impact Research and Climate Analytics, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 84 pp.",,,,,,,
556,"Xu, J., R.E. Grumbine, A. Shrestha, M. Eriksson, X. Yang, Y. Wang, and A. Wilkes, 2009: The melting Himalayas: cascading effects of climate change on water, biodiversity, and livelihoods. Conservation Biology, 23(3), 520-530.",https://doi.org/10.1111/j.1523-1739.2009.01237.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.2009.01237.x,10.1111/j.1523-1739.2009.01237.x,Publisher link; Couldn't analyze abstract,,,
557,"Yamauchi, F., Y. Yohannes, and A. Quisumbing, 2009: Natural Disasters, Self-Insurance and Human Capital Investment: Evidence from Bangladesh, Ethiopia and Malawi. Policy Research Working Paper 4910, the Global Facility for Disaster Reduction and Recovery Unit, Sustainable Development Network, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 26 pp.",https://doi.org/10.1596/1813-9450-4910,https://elibrary.worldbank.org/doi/abs/10.1596/1813-9450-4910,10.1596/1813-9450-4910,Publisher link; Couldn't analyze abstract,,,
