,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
534,"Turner, N.J. and H. Clifton, 2009: ""It's so different today"": climate change and indigenous lifeways in British Columbia, Canada. Global Environmental Change, 19(2), 180-190.",https://doi.org/10.1016/j.gloenvcha.2009.01.005,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000223,10.1016/j.gloenvcha.2009.01.005,Publisher link; Analyzed abstract; Couldn't export the abstract,1,0,0
535,"Tyler, N.J.C., J.M. Turi, M.A. Sundset, K. Strøm Bull, M.N. Sara, E. Reinert, N. Oskal, C. Nellemann, J.J. McCarthy, S.D. Mathiesen, M.L. Martello, O.H. Magga, G.K. Hovelsrud, I. Hanssen-Bauer, N.I. Eira, I.M.G. Eira, and R.W. Corell, 2007: Saami reindeer pastoralism under climate change: applying a generalized framework for vulnerability studies to a sub-Arctic social-ecological system. Global Environmental Change, 17(2), 191-206.",https://doi.org/10.1016/j.gloenvcha.2006.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378006000550,10.1016/j.gloenvcha.2006.06.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,1
536,"UN-HABITAT, 2011: Cities and Climate Change: Global Report on Human Settlements 2011. United Nations Human Settlements Programme, Earthscan, London, UK and Washington, DC, USA, 279 pp.",,,,,,,
537,"UNDP, 1994: Human Development Report 1994: New Dimensions of Human Security.",,,,,,,
538,"UNDP, 2007: Human Development Report 2007/2008: Fighting Climate Change: Human Solidarity in a Divided World. Palgrave Macmillan, Houndmills, Basingstoke, Hampshire, UK and New York, NY, USA, 384 pp.",,,,,,,
539,"UNDP, 2009: Human Development Report 2009: Overcoming Barriers: Human Mobility and Development. Palgrave Macmillan, Houndmills, Basingstoke, Hampshire, UK and New York, NY, USA, 217 pp.",,,,,,,
540,"Unruh, J.D., 2012: The interaction between landmine clearance and land rights in Angola: a volatile outcome of non-integrated peacebuilding. Habitat International, 36(1), 117-125.",https://doi.org/10.1016/j.habitatint.2011.06.008,https://linkinghub.elsevier.com/retrieve/pii/S0197397511000543,10.1016/j.habitatint.2011.06.008,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
541,"Upton, C., 2012: Managing Mongolia's commons: land reforms, social contexts, and institutional change. Society & Natural Resources, 25(2), 156-175.",https://doi.org/10.1080/08941920.2011.597494,https://www.tandfonline.com/doi/full/10.1080/08941920.2011.597494,10.1080/08941920.2011.597494,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
542,"V. Fitzgerald (eds.)]. Oxford University Press, Oxford, UK and New York, NY, USA,",,,,,,,
543,"Valdivia, C., A. Seth, J. Gilles, M. García, E. Jiménez, J. Cusicanqui, F. Navia, and E. Yucra, 2010: Adapting to climate change in Andean ecosystems: landscapes, capitals, and perceptions shaping rural livelihood strategies and linking knowledge systems. Annals of the Association of American Geographers, 100(4), 818-834.",https://doi.org/10.1080/00045608.2010.500198,https://www.tandfonline.com/doi/full/10.1080/00045608.2010.500198,10.1080/00045608.2010.500198,Publisher link; Analyzed abstract; Couldn't export the abstract,3,6,4
544,"Van de Noort, R., 2011: Conceptualising climate change archaeology. Antiquity, 85, 1039-1048.",https://doi.org/10.1017/S0003598X00068472,https://www.cambridge.org/core/journals/antiquity/article/abs/conceptualising-climate-change-archaeology/FC024B71C4127FABE2B5FEFE4003AF94,10.1017/S0003598X00068472,Publisher link; Couldn't analyze abstract,,,
545,"van der Geest, K., 2011: North-south migration in Ghana: what role for the environment? International Migration, 49(S1), 69-94.",https://doi.org/10.1111/j.1468-2435.2010.00645.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-2435.2010.00645.x,10.1111/j.1468-2435.2010.00645.x,Publisher link; Couldn't analyze abstract,,,
546,"Verhoeven, H., 2011: Climate change, conflict and development in Sudan: global Neo-Malthusian narratives and local power struggles. Development and Change, 42(3), 679-707.",https://doi.org/10.1111/j.1467-7660.2011.01707.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-7660.2011.01707.x,10.1111/j.1467-7660.2011.01707.x,Publisher link; Couldn't analyze abstract,,,
547,"Vermeulen, S. and L. Cotula, 2010: Over the heads of local people: consultation, consent, and recompense in large-scale land deals for biofuels projects in Africa. Journal of Peasant Studies, 37(4), 899-916.",https://doi.org/10.1080/03066150.2010.512463,https://www.tandfonline.com/doi/full/10.1080/03066150.2010.512463,10.1080/03066150.2010.512463,Publisher link; Analyzed abstract; Couldn't export the abstract,0,4,0
548,"Villagrán de León, J.C., 2009: Risks in Central America: bringing them under control. In: Coping with Global Environmental Change, Disasters and Security - Threats, Challenges, Vulnerabilities and Risks [Brauch, H.G., Ú. Oswald Spring, C. Mesjasz, J. Grin, P. Kameri-Mbote, B. Chourou, P. Dunay, and J. Birkmann (eds.)]. Springer-Verlag Berlin Heidelberg, Germany, pp. 1147-1158.",,,,,,,
549,"Vogel, C., S.C. Moser, R.E. Kasperson, and G.D. Dabelko, 2007: Linking vulnerability, adaptation, and resilience science to practice: pathways, players, and partnerships. Global Environmental Change, 17(3-4), 349-364.",https://doi.org/10.1016/j.gloenvcha.2007.05.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378007000374,10.1016/j.gloenvcha.2007.05.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,3
550,"Von Storch, H., G. Gönnert, and M. Meine, 2008: Storm surges - an option for Hamburg, Germany, to mitigate expected future aggravation of risk. Environmental Science and Policy, 11(8), 735-742.",https://doi.org/10.1016/j.envsci.2008.08.003,https://linkinghub.elsevier.com/retrieve/pii/S1462901108000932,10.1016/j.envsci.2008.08.003,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,0
551,"Vuille, M., B. Francou, P. Wagnon, I. Juen, G. Kaser, B.G. Mark, and R.S. Bradley, 2008: Climate change and tropical Andean glaciers: past, present and future. Earth Science Reviews, 89, 79-96.",https://doi.org/10.1016/j.earscirev.2008.04.002,https://linkinghub.elsevier.com/retrieve/pii/S0012825208000408,10.1016/j.earscirev.2008.04.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
552,"Wang, M.Z., M. Amati, and F. Thomalla, 2012: Understanding the vulnerability of migrants in Shanghai to typhoons. Natural Hazards, 60(3), 1189-1210.",https://doi.org/10.1007/s11069-011-9902-9,https://link.springer.com/article/10.1007/s11069-011-9902-9,10.1007/s11069-011-9902-9,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,2
553,"Warner, K. and T. Afifi, 2013: Where the rain falls: evidence from 8 countries on how vulnerable households use migration to manage the risk of rainfall variability and food insecurity. Climate and Development, doi:10.1080/17565529. 2013.835707.",https://doi.org/10.1080/17565529.2013.835707,https://www.tandfonline.com/doi/full/10.1080/17565529.2013.835707,10.1080/17565529.2013.835707,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
554,"Warner, K., 2010: Global environmental change and migration: governance challenges. Global Environmental Change, 20(3), 402-413.",https://doi.org/10.1016/j.gloenvcha.2009.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378009001058,10.1016/j.gloenvcha.2009.12.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
555,"Warner, K., 2011: Environmental change and migration: methodological considerations from ground-breaking global survey, Population and Environment, 33, 3-27.",https://doi.org/10.1007/s11111-011-0150-4,https://link.springer.com/article/10.1007/s11111-011-0150-4,10.1007/s11111-011-0150-4,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,1
556,"Warner, K., 2012: Human migration and displacement in the context of adaptation to climate change: the Cancun Adaptation Framework and potential for future action. Environment and Planning C: Government and Policy 30(6), 1061-1077.",https://doi.org/10.1068/c1209j,https://journals.sagepub.com/doi/10.1068/c1209j,10.1068/c1209j,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
557,"Webersik, C., 2010: Climate Change and Security: A Gathering Storm of Global Challenges. Praeger, Santa Barbara, CA, USA, 186 pp.",,,,,,,
558,"Weede, E., 2004: On political violence and its avoidance. Acta Politica, 39(2), 152-178.",https://doi.org/10.1057/palgrave.ap.5500059,https://link.springer.com/article/10.1057/palgrave.ap.5500059,10.1057/palgrave.ap.5500059,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
559,"Wenzel, G.W., 2009: Canadian Inuit subsistence and ecological instability - if the climate changes, must the Inuit? Polar Research, 28(1), 89-99.",https://doi.org/10.1111/j.1751-8369.2009.00098.x,https://polarresearch.net/index.php/polar/article/view/2965,10.1111/j.1751-8369.2009.00098.x,Publisher link; Couldn't analyze abstract,,,
560,"West, C.T., C. Roncoli, and F. Ouattara, 2008: Local perceptions and regional climate trends on the Central Plateau of Burkina Faso. Land Degradation and Development, 19(3), 289-304.",https://doi.org/10.1002/ldr.842,https://onlinelibrary.wiley.com/doi/10.1002/ldr.842,10.1002/ldr.842,Publisher link; Couldn't analyze abstract,,,
561,"West, J.J. and G.K. Hovelsrud, 2010: Cross-scale adaptation challenges in the coastal fisheries: findings from Lebesby, Northern Norway. Arctic, 63(3), 338-354.",https://doi.org/10.14430/arctic1497,https://journalhosting.ucalgary.ca/index.php/arctic/article/view/64551,10.14430/arctic1497,Publisher link; Couldn't analyze abstract,,,
562,"West, J.J., S.J. Smith, R.A. Silva, V. Naik, Y. Zhang, Z. Adelman, M.M. Fry, S. Anenberg,",,,,,,,
563,"White, G., 2011: Climate Change and Migration: Security and Borders in a Warming World. Oxford University Press, Oxford, UK and New York, NY, USA, 180 pp.",,,,,,,
564,"White, S., 2011: The Climate of Rebellion in the Early Modern Ottoman Empire.",https://doi.org/10.1017/CBO9780511844058,https://www.cambridge.org/core/books/climate-of-rebellion-in-the-early-modern-ottoman-empire/C022031EDC39F862EA87DBC88D66B888,10.1017/CBO9780511844058,Publisher link; Couldn't analyze abstract,,,
565,"Whyte, K., 2013: Justice forward: tribes, climate adaptation and responsibility.",https://doi.org/10.1007/978-3-319-05266-3_2,https://link.springer.com/chapter/10.1007/978-3-319-05266-3_2,10.1007/978-3-319-05266-3_2,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
566,"Williams, A., 2008: Turning the tide: recognizing climate change refugees in international law. Law and Policy, 30(4), 502-529.",https://doi.org/10.1111/j.1467-9930.2008.00290.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9930.2008.00290.x,10.1111/j.1467-9930.2008.00290.x,Publisher link; Couldn't analyze abstract,,,
567,"Williams, J., 2012: The impact of climate change on indigenous people - the implications for the cultural, spiritual, economic and legal rights of indigenous people. International Journal of Human Rights, 16(4), 648-688.",https://doi.org/10.1080/13642987.2011.632135,https://www.tandfonline.com/doi/full/10.1080/13642987.2011.632135,10.1080/13642987.2011.632135,Publisher link; Analyzed abstract; Couldn't export the abstract,14,0,0
568,"Wisner, B., 2001: Risk and the neoliberal state: why post-Mitch lessons didn't reduce El Salvador's earthquake losses. Disasters, 25(3), 251-268.",https://doi.org/10.1111/1467-7717.00176,https://onlinelibrary.wiley.com/doi/10.1111/1467-7717.00176,10.1111/1467-7717.00176,Publisher link; Couldn't analyze abstract,,,
569,"Wittrock, V., S.N. Kulshreshtha, and E. Wheaton, 2011: Canadian prairie rural communities: their vulnerabilities and adaptive capacities to drought. Mitigation and Adaptation Strategies for Global Change, 16(3), 267-290.",https://doi.org/10.1007/s11027-010-9262-x,https://link.springer.com/article/10.1007/s11027-010-9262-x,10.1007/s11027-010-9262-x,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
570,"Wolf, A.T., 2007: Shared waters: conflict and cooperation. Annual Review of Environment and Resources, 32, 241-269.",https://doi.org/10.1146/annurev.energy.32.041006.101434,https://www.annualreviews.org/doi/10.1146/annurev.energy.32.041006.101434,10.1146/annurev.energy.32.041006.101434,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
571,"Wolf, A.T., S.B. Yoffe, and M. Giordano, 2003: International waters: identifying basins at risk. Water Policy, 5(1), 29-60.",https://doi.org/10.2166/wp.2003.0002,https://iwaponline.com/wp/article/5/1/29/11563/International-waters-identifying-basins-at-risk,10.2166/wp.2003.0002,Publisher link; Couldn't analyze abstract,,,
572,"World Bank, 2010: World Development Report 2010: Development and Climate Change. The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 417 pp.",,,,,,,
573,"Wun'Gaeo, S., 2009: Environment as an element of human security in Southeast Asia: case study on the Thai tsunami. In: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security Concepts [Brauch, H.G., Ú. Oswald Spring, J. Grin, C. Mesjasz, P. Kameri-Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 1131-1142.",,,,,,,
574,"Yamamoto, L. and M. Esteban, 2010: Vanishing island states and sovereignty. Ocean & Coastal Management, 53(1), 1-9.",https://doi.org/10.1016/j.ocecoaman.2009.10.003,https://linkinghub.elsevier.com/retrieve/pii/S0964569109001379,10.1016/j.ocecoaman.2009.10.003,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
575,"Young, O.R., 2009: Whither the Arctic? Conflict or cooperation in the circumpolar north. Polar Record, 45, 73-82.",https://doi.org/10.1017/S0032247408007791,https://www.cambridge.org/core/journals/polar-record/article/whither-the-arctic-conflict-or-cooperation-in-the-circumpolar-north/DE469EF04C893CABA8CEB3C29C52542B,10.1017/S0032247408007791,Publisher link; Couldn't analyze abstract,,,
576,"Zamani, G.H., M. Gorgievski-Duijvesteijn, and K. Zarafshani, 2006: Coping with drought: towards a multilevel understanding based on conservation of resources theory. Human Ecology, 34(5), 677-692.",https://doi.org/10.1007/s10745-006-9034-0,https://link.springer.com/article/10.1007/s10745-006-9034-0,10.1007/s10745-006-9034-0,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
577,"Zeitoun, M. and J. Warner, 2006: Hydro-hegemony: a framework for analysis of transboundary water conflicts. Water Policy, 8(5), 435-460.",https://doi.org/10.2166/wp.2006.054,https://iwaponline.com/wp/article/8/5/435/20292/Hydrohegemony-a-framework-for-analysis-of,10.2166/wp.2006.054,Publisher link; Couldn't analyze abstract,,,
578,"Zeitoun, M. and N. Mirumachi, 2008: Transboundary water international I: reconsidering conflict and cooperation. International Environmental Agreements: Politics, Law and Economics, 8(4), 297-316.",https://doi.org/10.1007/s10784-008-9083-5,https://link.springer.com/article/10.1007/s10784-008-9083-5,10.1007/s10784-008-9083-5,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
579,"Zeitoun, M., T. Allan, N. Al Aulaqi, A. Jabarin, and H. Laamrani, 2012: Water demand management in Yemen and Jordan: addressing power and interests. Geographical Journal, 178(1), 54-66.",https://doi.org/10.1111/j.1475-4959.2011.00420.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1475-4959.2011.00420.x,10.1111/j.1475-4959.2011.00420.x,Publisher link; Couldn't analyze abstract,,,
580,"Zhang, D.D., H.F. Lee, C. Wang, B. Li, Q. Pei, J. Zhang, and Y. An, 2011: The causality analysis of climate change and large-scale human crisis. Proceedings of the National Academy of Sciences of the United States of America, 108(42), 17296- 17301.",https://doi.org/10.1073/pnas.1104268108,https://pnas.org/doi/full/10.1073/pnas.1104268108,10.1073/pnas.1104268108,Publisher link; Couldn't analyze abstract,,,
